Nose_x0,Nose_y0,Neck_x1,Neck_y1,RShoulder_x2,RShoulder_y2,Relbow_x3,RElbow_y3,RWrist_x4,RWrist_y4,LShoulder_x5,LShoulder_y5,LElbow_x6,LElbow_y6,LWrist_x7,LWrist_y7,RHip_x8,RHip_y8,RKnee_x9,RKnee_y9,RAnkle_x10,RAnkle_y10,LHip_x11,LHip_y11,LKnee_x12,LKnee_y12,LAnkle_x13,LAnkle_y13,REye_x14,REye_y14,LEye_x15,LEye_y15,REar_x16,REar_y16,LEar_x17,LEar_y17
2,3,2,3,4,3,2,2,2,2,3,3,1,3,1,3,3,2,4,2,2,3,2,2,2,3,2,1,2,4,3,4,0,0,2,4
3,2,2,3,1,2,2,2,48,79,2,3,1,2,2,2,2,3,4,2,0,0,2,3,4,2,0,0,2,1,1,1,0,0,2,2
118,6,117,7,116,8,114,4,159,81,117,7,116,5,113,1,114,3,121,4,120,2,114,2,122,3,120,1,118,7,117,7,0,0,118,8
1,2,3,3,2,3,2,3,1,4,2,3,3,2,3,1,2,4,2,4,1,2,3,3,2,3,1,1,1,1,1,2,0,0,2,3
2,2,1,1,1,2,3,2,4,1,1,0,2,1,2,2,3,2,3,1,2,0,2,1,3,1,2,0,2,4,1,2,0,0,2,1
2,2,2,2,2,2,1,2,2,1,3,3,2,2,2,1,3,1,3,0,3,3,3,2,3,0,2,3,2,0,4,1,0,0,2,2
3,0,2,1,1,0,1,1,152,75,2,0,3,0,4,1,1,0,2,1,4,1,1,0,2,1,4,0,3,1,1,1,0,0,2,1
2,0,2,0,4,0,3,1,0,0,3,1,2,0,0,0,2,0,3,0,5,1,2,0,2,0,5,0,2,1,3,1,0,0,3,0
3,1,4,1,1,0,2,2,147,75,2,2,3,0,3,0,1,0,0,1,4,2,2,1,1,1,3,2,148,50,3,2,0,0,3,1
2,1,1,1,3,2,3,0,3,1,3,1,2,0,2,1,3,1,4,1,4,1,3,0,3,1,5,1,0,0,2,1,0,0,1,2
2,2,3,2,2,2,0,3,144,76,2,2,3,3,1,2,1,3,1,1,3,1,2,3,3,1,3,1,141,55,2,2,0,0,3,1
3,2,2,3,3,2,3,1,0,0,2,2,2,1,1,2,2,2,3,3,1,1,0,3,2,3,1,1,3,2,2,2,0,0,2,3
2,2,1,1,1,2,2,2,0,0,2,2,2,3,2,2,1,2,2,1,1,0,2,1,4,2,1,1,1,2,2,2,0,0,2,2
1,1,3,0,2,0,2,0,0,0,1,0,1,0,1,0,3,0,2,0,0,0,3,0,0,1,0,1,2,0,2,0,0,0,2,1
2,2,1,1,2,2,1,2,0,0,2,2,2,2,4,1,2,3,0,1,0,0,2,2,0,1,0,1,1,3,1,3,0,0,1,2
1,2,1,3,1,2,3,3,0,0,2,3,1,2,2,2,3,2,2,4,2,2,3,2,3,4,1,1,134,56,2,2,0,0,2,2
2,1,2,2,1,3,2,2,130,75,1,1,2,3,3,3,2,3,1,0,1,1,2,3,1,0,2,0,0,0,2,2,0,0,1,1
2,2,2,1,1,1,130,69,130,75,3,2,3,0,3,2,1,0,4,2,2,3,3,1,3,2,2,3,129,52,1,0,0,0,2,2
2,0,2,1,4,1,126,67,0,0,1,1,2,1,1,1,4,0,3,1,4,1,1,0,3,1,4,0,2,1,2,1,0,0,1,1
2,0,3,0,2,1,126,67,0,0,3,0,3,0,3,0,2,1,2,0,4,0,3,0,2,0,4,0,3,1,2,0,0,0,3,0
2,0,3,0,3,0,122,68,0,0,3,0,2,0,1,0,1,1,2,1,5,2,1,0,2,1,4,1,2,1,3,0,0,0,3,0
3,1,2,2,3,1,4,0,119,76,2,2,3,1,3,0,3,1,3,2,3,1,3,1,2,1,4,1,3,1,3,1,0,0,3,2
2,1,2,2,2,2,2,2,119,76,2,2,2,2,2,3,2,2,3,0,3,0,2,2,4,2,4,1,1,1,2,1,0,0,2,1
3,3,2,3,1,3,116,70,0,0,3,3,3,3,2,1,2,3,0,4,1,2,1,3,3,3,2,2,118,53,2,3,0,0,3,3
1,3,2,2,5,3,113,77,114,84,2,2,1,2,2,4,4,2,3,1,0,0,2,2,2,1,1,1,113,59,3,3,0,0,2,3
3,1,3,0,1,0,1,1,114,84,1,1,1,0,0,0,2,0,3,1,1,0,2,0,2,1,0,1,3,0,1,0,0,0,2,0
2,2,1,1,3,1,3,0,0,0,2,2,3,0,4,1,3,0,1,2,0,0,2,0,0,1,1,0,2,1,3,2,0,0,2,2
2,3,2,3,2,4,109,76,0,0,2,3,0,3,2,3,3,3,1,0,1,1,3,2,0,1,1,1,108,58,1,2,0,0,1,2
2,2,3,2,2,1,103,70,103,76,2,1,3,2,3,2,3,2,2,4,2,1,3,3,3,4,2,1,105,53,2,2,0,0,3,2
1,1,1,2,1,3,0,2,1,1,2,2,3,2,2,1,3,3,3,1,1,3,2,2,4,1,2,2,2,1,3,1,0,0,1,1
4,1,2,1,2,0,2,1,102,75,3,2,3,1,4,2,1,0,3,1,4,1,2,1,1,1,2,2,3,0,2,1,0,0,3,2
2,0,3,0,2,0,101,67,0,0,3,0,3,1,1,0,3,1,2,1,3,0,3,0,3,1,5,0,100,52,3,1,0,0,3,0
4,0,3,0,3,0,96,66,0,0,3,0,2,0,2,0,2,1,1,1,5,1,2,0,2,1,5,1,0,0,4,1,0,0,3,0
2,1,3,0,4,0,3,1,0,0,2,0,3,0,3,0,0,0,2,1,5,2,2,0,1,1,4,2,0,0,2,1,0,0,3,1
3,2,3,3,2,2,93,67,0,0,3,3,2,3,2,2,3,3,2,1,3,1,1,3,3,1,4,1,0,0,3,1,0,0,3,2
3,1,2,2,3,2,0,0,0,0,3,2,2,3,1,3,1,3,3,3,2,2,2,3,3,3,3,2,0,0,2,3,0,0,2,2
2,3,3,3,1,3,0,0,0,0,2,3,2,1,5,0,2,2,3,0,0,0,3,2,4,1,1,0,0,0,3,2,0,0,3,2
1,0,1,0,2,1,85,75,0,0,3,0,3,1,0,3,2,0,0,2,1,0,3,0,0,1,0,0,0,0,1,1,0,0,2,1
3,1,2,2,2,3,85,75,0,0,2,2,2,2,2,2,2,0,1,1,1,0,1,1,1,1,0,1,0,0,2,3,0,0,2,2
1,3,2,2,2,2,81,70,0,0,2,2,3,3,4,3,3,4,2,3,1,2,4,3,3,3,1,1,0,0,2,2,0,0,1,2
2,2,3,3,4,3,81,70,0,0,1,3,1,1,3,2,4,3,4,2,2,1,2,2,2,2,2,1,0,0,1,2,0,0,2,2
3,1,2,1,0,1,0,0,0,0,3,1,3,2,5,2,3,2,4,2,2,5,4,3,6,2,2,3,0,0,4,1,0,0,2,2
3,1,2,1,3,1,73,65,0,0,2,1,3,1,0,1,2,2,3,1,4,1,1,1,2,1,3,1,0,0,2,1,0,0,3,0
2,0,3,0,2,0,2,0,0,0,3,0,2,0,3,0,3,1,3,1,4,2,2,0,1,1,5,1,0,0,3,0,0,0,3,0
2,0,3,0,5,0,4,0,0,0,2,1,2,0,2,0,3,1,2,0,4,1,3,1,2,0,5,0,0,0,2,0,0,0,3,0
3,1,2,1,1,2,67,65,0,0,3,0,4,1,3,1,2,1,2,1,5,2,2,1,3,0,6,3,0,0,3,1,0,0,2,0
3,3,3,2,3,1,63,67,0,0,3,2,2,1,3,1,0,1,2,0,5,2,3,0,4,1,4,1,0,0,3,2,0,0,4,3
2,2,2,2,1,3,1,5,0,0,2,3,1,4,0,3,2,3,3,3,2,1,1,4,2,3,2,2,0,0,2,3,0,0,2,1
2,2,2,3,4,2,4,2,0,0,1,2,3,1,4,2,3,2,3,3,0,2,3,2,3,3,0,1,0,0,2,1,0,0,2,2
2,1,1,1,0,1,1,1,0,0,3,1,2,1,1,0,2,0,0,0,0,1,2,0,1,0,0,1,0,0,2,1,0,0,2,0
1,3,3,2,2,2,57,73,0,0,2,2,2,2,2,1,2,2,1,3,1,2,4,2,2,3,1,2,0,0,1,2,0,0,1,2
1,3,1,3,2,3,53,69,0,0,1,3,2,2,3,3,4,3,3,2,2,1,1,3,1,2,1,1,0,0,1,2,0,0,0,3
3,1,2,2,1,2,53,69,0,0,2,1,3,2,4,3,2,1,2,2,0,3,4,1,2,2,1,2,0,0,2,2,0,0,2,1
1,2,2,1,3,1,0,0,0,0,2,2,1,1,4,0,2,2,2,0,3,0,2,1,4,0,4,1,0,0,2,1,0,0,2,2
2,0,2,1,51,56,0,0,0,0,3,0,4,1,1,0,1,0,2,0,3,0,2,1,1,0,2,0,0,0,2,1,0,0,3,1
3,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,1,1,0,4,0,1,1,4,0,5,1,0,0,3,0,0,0,1,0
2,1,3,1,0,0,0,0,0,0,3,1,2,0,2,0,4,1,4,1,5,1,1,1,0,1,4,1,0,0,2,1,0,0,4,1
3,2,2,2,0,0,0,0,0,0,2,1,2,1,1,3,3,0,3,1,3,2,3,0,3,1,3,1,0,0,3,2,0,0,2,2
2,2,3,2,39,60,38,69,0,0,1,2,1,2,2,0,1,1,2,1,2,1,1,1,3,1,3,1,0,0,2,2,0,0,2,2
3,2,2,2,1,3,3,3,0,0,4,3,3,4,1,3,1,3,2,2,0,1,2,4,3,2,2,2,0,0,2,2,0,0,3,2
1,3,2,3,3,3,2,2,35,79,1,2,1,0,2,1,3,3,3,2,1,0,3,2,3,2,1,0,0,0,2,3,0,0,2,3
3,0,2,0,35,66,33,74,35,79,3,0,3,0,0,0,1,0,1,0,1,0,2,0,0,0,1,1,0,0,2,0,0,0,2,0
1,2,2,2,32,63,0,0,0,0,1,2,2,1,5,1,4,1,1,2,1,1,2,1,0,2,1,1,0,0,2,2,0,0,1,2
2,3,2,3,3,3,28,69,0,0,1,2,1,3,2,2,3,3,2,2,1,1,2,3,2,2,1,0,0,0,2,3,0,0,2,2
2,2,2,2,29,60,28,69,0,0,3,2,2,1,3,2,1,2,2,3,1,3,2,2,2,3,1,3,0,0,2,2,0,0,2,3
1,1,1,1,0,0,0,0,0,0,2,1,3,2,2,2,1,1,2,1,0,2,2,1,4,1,2,1,0,0,2,1,0,0,2,0
4,1,3,1,25,57,0,0,0,0,3,1,4,0,3,0,2,0,2,0,5,1,3,0,0,1,4,0,0,0,3,1,0,0,3,1
1,0,1,0,1,0,0,0,0,0,3,1,3,0,2,0,0,1,1,0,4,1,3,0,3,0,5,0,0,0,2,0,0,0,2,1
3,1,3,0,2,0,19,67,0,0,3,1,2,0,2,0,3,1,2,1,4,0,2,1,2,0,4,1,0,0,2,0,0,0,3,1
2,1,2,2,2,2,0,2,24,75,1,1,1,3,0,1,1,2,3,2,3,1,1,1,1,2,2,1,0,0,3,3,0,0,3,1
4,3,3,2,3,2,19,69,24,75,3,3,2,0,3,2,2,0,2,0,4,1,1,1,4,0,4,1,0,0,3,2,0,0,3,3
2,2,2,2,3,2,13,72,0,0,3,2,2,4,2,3,2,4,3,2,3,2,3,3,4,2,4,1,0,0,2,2,0,0,3,1
7,57,2,4,1,4,1,4,0,0,3,3,4,4,5,4,0,2,3,2,2,0,2,4,2,3,1,0,0,0,8,56,13,59,2,3
4,62,3,1,2,0,1,0,0,0,1,1,1,1,1,1,2,2,1,0,0,0,2,0,1,0,1,0,0,0,4,60,13,59,2,2
147,3,146,5,141,6,140,5,155,90,150,4,151,4,151,6,140,4,144,2,145,2,149,3,147,2,149,3,150,64,148,4,0,0,148,4
3,2,1,3,2,3,3,2,2,2,2,2,1,2,1,1,3,2,1,1,1,0,2,1,0,2,0,1,2,1,3,2,0,0,1,2
1,3,3,3,2,3,3,3,5,6,2,3,2,3,2,4,2,2,2,2,1,2,3,3,1,2,2,2,148,63,1,3,0,0,2,3
2,2,1,2,2,2,2,2,1,1,1,2,3,2,3,3,3,4,1,2,1,4,2,3,1,2,1,4,145,56,1,3,0,0,1,2
2,2,2,2,2,2,2,3,4,4,3,2,2,3,3,2,3,1,4,3,2,3,4,1,4,3,2,2,2,2,2,1,0,0,1,2
1,2,2,1,1,1,2,1,1,0,2,1,2,1,2,1,2,2,2,0,0,2,1,1,3,0,0,2,1,1,2,2,0,0,1,1
3,0,2,0,2,0,2,1,2,0,2,0,1,1,2,1,0,1,2,0,3,1,2,0,2,0,3,1,3,1,2,0,0,0,3,0
2,0,3,0,3,1,3,1,2,0,2,0,3,1,3,0,3,1,2,0,4,1,3,1,2,1,4,0,2,0,3,1,0,0,2,1
3,1,2,0,2,1,1,0,1,0,3,1,2,1,0,0,2,1,2,0,4,2,0,1,2,1,3,1,3,1,2,1,0,0,3,1
2,1,2,1,3,1,2,3,1,4,2,0,0,2,2,2,0,2,2,1,3,0,2,2,2,1,4,1,1,3,3,2,0,0,3,1
1,3,3,3,3,3,1,3,0,1,2,3,2,2,1,3,1,3,1,2,4,2,1,2,3,2,5,2,3,1,1,2,0,0,1,2
3,2,2,3,2,3,1,2,1,3,3,2,2,2,1,2,1,1,2,3,3,3,2,2,1,3,2,3,2,3,3,3,0,0,3,2
2,3,1,3,1,4,3,3,135,85,0,4,1,4,1,2,3,5,3,2,1,1,2,4,4,2,1,1,2,3,1,3,0,0,2,3
1,2,2,2,0,1,0,1,0,0,2,1,3,0,4,2,1,1,2,1,1,1,2,0,3,1,2,2,2,2,2,2,124,65,2,2
2,0,1,1,3,1,4,1,127,88,2,0,2,0,1,0,4,0,3,0,1,0,2,0,1,0,1,1,1,1,3,1,124,65,2,1
3,3,1,3,1,3,1,3,3,2,1,3,3,2,4,2,1,1,0,2,1,1,3,2,0,2,1,1,123,64,1,2,0,0,2,3
1,3,3,3,2,3,4,2,2,3,2,3,2,3,1,4,4,4,2,2,2,1,2,3,1,3,1,1,120,59,2,3,0,0,1,3
1,3,2,3,3,3,1,3,4,3,3,2,4,2,4,3,3,3,2,3,2,2,4,3,2,2,1,2,2,3,2,3,0,0,1,2
2,2,2,1,1,1,3,2,3,3,2,2,1,2,2,1,2,1,3,1,1,4,2,1,3,2,0,2,2,3,0,2,0,0,2,2
3,1,1,1,2,2,2,2,2,1,3,1,3,2,3,3,2,2,3,1,1,2,3,1,4,0,4,4,2,1,3,1,0,0,2,1
3,1,4,1,2,1,2,0,113,76,2,1,2,0,2,0,2,1,2,1,4,2,1,1,2,1,2,1,3,0,3,1,0,0,3,1
2,0,2,0,4,0,3,1,0,0,3,0,3,0,2,0,2,0,3,0,3,3,2,0,3,0,3,2,3,0,3,0,0,0,2,0
3,0,3,0,2,1,2,0,0,0,2,1,2,0,2,1,2,1,2,0,5,1,2,1,1,0,5,0,2,0,2,0,0,0,3,0
2,2,2,2,1,2,6,2,0,0,6,2,5,4,3,3,2,1,0,2,3,2,3,2,3,2,6,2,3,2,3,2,0,0,3,2
3,3,4,3,5,3,112,72,0,0,1,2,1,0,2,1,4,3,3,2,5,0,1,2,2,2,4,2,2,3,3,3,0,0,3,2
2,3,1,2,2,2,103,77,104,84,2,2,2,3,0,3,2,2,2,2,3,4,1,1,2,2,3,3,3,2,2,2,0,0,2,2
2,2,2,2,3,2,4,3,1,2,1,2,2,1,2,2,3,2,3,2,1,2,2,2,3,2,0,1,2,3,1,3,0,0,3,3
2,2,2,2,2,1,3,1,103,86,2,1,2,2,3,2,2,2,3,0,2,0,3,2,3,1,0,2,2,1,3,1,0,0,1,1
2,2,1,2,2,1,2,3,96,86,1,1,3,2,4,2,3,2,1,0,0,0,2,2,1,1,1,2,1,0,2,1,0,0,2,1
2,3,2,3,2,3,2,2,3,3,2,3,2,3,1,3,3,2,1,2,1,2,3,2,0,2,1,1,2,4,1,3,0,0,2,3
1,3,2,3,1,4,3,3,2,3,1,3,3,2,4,3,3,3,2,2,2,2,2,3,1,3,0,2,1,3,1,3,0,0,0,2
1,2,1,2,0,2,89,73,91,80,3,2,3,3,3,3,2,3,2,4,1,4,4,3,4,3,3,4,90,56,2,2,0,0,2,3
1,2,3,2,4,2,85,67,85,75,1,2,1,1,2,1,4,2,5,1,2,1,2,2,3,0,1,1,87,52,1,2,0,0,2,1
3,1,1,0,1,0,85,67,85,75,3,0,3,0,3,1,2,0,1,1,2,2,2,1,3,0,2,3,2,0,2,1,0,0,2,1
1,0,2,1,1,0,0,0,0,0,3,1,2,0,2,1,3,1,2,1,4,2,2,0,1,0,4,1,85,52,3,0,0,0,2,1
4,0,3,1,4,0,0,0,0,0,2,1,3,1,1,1,1,0,2,1,3,0,2,0,3,0,4,0,0,0,2,0,0,0,3,0
2,1,3,1,2,2,0,0,0,0,4,2,3,0,3,1,1,2,1,1,4,2,2,2,3,1,5,2,0,0,3,1,0,0,2,2
1,1,2,2,4,2,77,72,78,81,1,1,0,2,0,2,2,2,3,2,5,3,0,2,1,3,4,2,79,53,78,52,78,55,3,2
5,4,2,3,3,3,77,72,78,81,2,3,1,4,2,3,3,1,2,1,2,2,2,1,2,0,2,3,5,3,75,56,78,55,2,2
3,2,3,2,74,66,0,0,0,0,2,2,1,2,1,3,0,3,4,2,1,1,2,4,5,3,2,2,4,3,3,3,0,0,3,2
70,60,1,3,71,70,0,0,0,0,1,2,2,2,3,2,3,1,2,2,2,2,3,1,2,1,1,1,70,59,2,4,0,0,1,3
66,63,2,0,3,1,0,0,0,0,1,1,2,1,1,1,5,2,4,1,0,1,2,2,2,1,0,1,66,63,2,0,0,0,3,1
2,1,2,1,2,1,64,79,66,85,3,1,4,2,4,2,2,1,0,0,0,0,3,1,0,0,1,1,1,2,2,2,0,0,1,1
1,2,1,3,1,3,1,4,2,3,1,3,2,3,2,4,1,3,0,2,1,1,1,4,1,2,0,1,2,2,2,2,0,0,1,3
2,3,2,3,0,4,1,2,64,82,4,3,3,3,4,3,2,2,1,3,1,1,4,3,0,3,1,0,63,59,2,3,0,0,3,3
1,2,2,1,4,1,4,3,58,77,0,1,2,3,1,3,4,2,3,2,3,4,2,2,2,2,2,3,61,54,1,2,0,0,1,2
3,2,1,3,2,3,58,70,58,77,4,3,2,1,4,2,2,4,1,4,2,5,3,3,5,3,4,4,3,2,2,2,0,0,2,1
16,4,6,5,4,3,67,65,74,63,11,5,12,6,18,13,6,2,10,1,4,3,13,2,12,0,2,1,15,4,59,52,70,49,61,54
3,0,4,1,2,1,2,0,4,1,2,1,73,63,76,63,3,1,2,1,4,0,3,0,3,0,3,0,2,0,75,48,3,1,0,0
2,0,2,0,4,0,3,0,1,1,3,0,0,0,0,0,2,1,3,0,5,2,2,0,2,0,5,2,3,0,3,0,2,0,0,0
4,1,3,1,2,1,2,1,3,2,2,1,81,63,83,65,3,2,2,2,5,1,1,1,3,1,5,2,3,1,78,48,3,1,0,0
2,2,2,2,3,1,3,1,2,1,4,2,2,2,2,3,2,1,3,3,5,3,4,2,2,3,5,2,2,2,83,51,2,1,0,0
4,0,4,2,2,2,2,3,3,2,2,2,3,2,2,2,3,3,3,1,2,0,1,3,2,1,3,0,4,1,83,51,3,2,0,0
2,3,2,1,3,2,4,2,3,3,4,1,3,2,5,1,1,2,2,1,1,0,3,1,3,0,0,0,2,1,0,0,3,1,0,0
1,1,2,0,2,0,2,0,3,1,0,0,89,69,92,71,4,1,1,0,0,0,1,0,2,0,0,0,2,1,0,0,2,1,0,0
2,2,1,1,2,2,2,2,1,3,2,1,92,67,95,68,1,0,2,1,1,0,4,1,2,0,0,0,1,2,0,0,2,2,0,0
2,2,2,1,1,0,3,2,3,2,2,2,3,2,95,68,4,3,2,2,2,2,1,3,1,2,2,2,2,1,0,0,2,0,0,0
2,1,2,2,3,2,2,1,2,3,0,1,95,65,0,0,2,2,4,2,2,2,3,2,3,2,1,2,3,1,0,0,2,2,0,0
2,1,3,1,2,1,1,1,2,1,5,1,100,62,102,63,3,1,2,0,3,2,4,1,4,0,3,2,1,1,0,0,2,1,0,0
3,1,3,0,3,0,4,0,3,0,2,1,100,62,102,63,1,0,4,2,3,1,2,0,3,2,3,1,3,1,0,0,2,0,0,0
2,0,1,0,2,1,1,0,3,2,2,0,103,63,106,64,4,1,3,1,4,2,0,1,0,1,3,2,2,1,0,0,2,0,0,0
4,0,4,0,3,1,3,0,1,2,3,1,4,0,2,3,1,0,1,2,4,1,3,0,3,2,5,2,4,0,0,0,3,0,0,0
1,3,2,2,2,1,2,1,2,1,3,1,2,2,3,0,1,1,1,1,5,3,3,2,2,1,4,2,1,1,108,50,2,1,0,0
4,0,3,2,3,2,2,3,2,3,3,3,3,2,2,3,4,2,3,1,3,1,2,1,3,1,3,1,4,2,108,50,3,2,0,0
2,4,1,2,3,2,4,2,5,3,1,1,112,67,113,70,3,2,3,2,1,0,2,3,0,2,1,0,2,2,0,0,3,3,0,0
2,0,3,0,2,1,2,1,1,0,4,1,115,70,118,72,1,1,1,1,1,1,5,0,4,1,0,0,2,1,0,0,2,0,0,0
1,0,2,0,2,0,3,1,3,2,2,0,115,70,118,72,3,0,3,0,1,1,1,1,1,0,0,0,2,0,118,55,1,0,0,0
2,1,2,1,2,2,2,2,2,3,1,2,0,0,0,0,3,1,1,2,1,0,4,1,2,2,1,0,2,1,118,55,4,1,0,0
3,3,2,2,1,1,1,2,0,2,3,2,123,65,124,66,0,4,2,3,1,3,4,5,4,2,2,3,2,2,0,0,0,2,0,0
1,0,2,1,2,1,3,1,3,1,2,1,0,1,1,1,4,0,4,0,3,2,1,0,2,1,3,2,1,1,0,0,3,1,0,0
4,1,3,1,3,1,2,0,2,2,2,0,3,0,125,65,1,1,3,1,2,2,3,1,4,1,2,2,4,1,0,0,3,1,0,0
1,1,2,0,2,1,1,0,3,0,3,0,2,0,132,66,3,0,1,0,4,1,2,0,0,0,3,1,2,0,0,0,2,0,0,0
4,0,3,1,3,1,2,0,2,2,3,0,4,2,2,2,2,1,3,1,4,2,3,1,3,1,4,1,3,1,0,0,3,0,0,0
2,1,2,1,3,2,4,2,3,2,3,2,132,66,134,68,1,1,1,1,4,1,1,2,2,1,4,3,3,1,0,0,3,2,0,0
3,2,3,1,3,1,2,1,2,4,1,1,135,69,0,0,3,3,2,2,4,2,1,2,1,2,4,2,3,2,0,0,3,1,0,0
3,1,2,3,2,2,2,2,2,1,4,3,4,1,0,0,2,0,3,2,1,1,1,1,3,2,1,0,2,2,0,0,2,3,0,0
2,2,3,1,3,1,3,2,2,2,1,1,139,70,0,0,1,2,2,0,2,1,3,2,2,0,1,0,3,0,0,0,2,0,0,0
1,1,1,1,2,0,3,1,4,5,138,63,0,0,0,0,4,1,2,0,1,1,1,1,2,0,1,0,0,0,0,0,2,0,0,0
2,1,2,0,0,1,2,1,2,2,143,61,0,0,0,0,2,0,0,1,2,1,5,1,2,1,2,1,3,1,0,0,2,1,0,0
1,1,2,3,2,2,2,2,1,3,1,2,146,67,150,68,2,2,2,1,1,2,3,2,3,1,1,2,1,2,147,54,1,2,0,0
3,2,2,1,2,1,1,3,1,1,3,1,2,1,150,68,2,3,4,3,2,1,2,3,2,3,2,2,2,1,147,54,3,1,0,0
3,0,3,1,3,1,4,0,4,1,1,1,148,66,0,0,3,0,4,1,3,3,3,1,4,1,3,2,3,0,0,0,2,0,0,0
2,0,1,0,2,0,1,0,2,5,3,0,153,66,0,0,3,0,2,0,5,0,2,1,1,0,3,1,3,0,0,0,4,0,0,0
2,0,3,1,4,0,2,1,2,2,1,0,153,66,0,0,2,0,2,1,2,3,1,1,2,1,4,1,2,0,0,0,1,0,0,0
2,2,3,1,1,1,2,1,2,2,4,2,158,67,0,0,2,1,2,2,6,2,2,0,2,2,4,3,2,1,0,0,3,0,0,0
4,1,3,2,3,2,1,3,3,2,3,2,4,3,163,72,1,3,2,1,4,1,3,4,3,1,5,1,4,1,0,0,3,2,0,0
2,1,2,1,2,2,4,1,1,2,3,1,162,70,163,72,2,1,2,2,0,1,2,0,2,1,1,1,1,2,0,0,3,2,0,0
42,6,31,6,31,5,30,4,36,7,31,6,137,74,133,82,24,2,31,0,29,0,23,3,31,1,29,0,41,7,123,63,163,56,127,62
2,2,2,2,3,2,3,1,2,0,3,2,4,2,3,2,3,1,6,0,1,0,4,1,4,0,0,1,3,0,1,0,0,0,2,1
3,1,3,0,1,0,2,0,5,2,3,0,6,3,6,1,1,2,2,2,0,0,3,2,4,2,0,0,2,0,3,0,0,0,2,0
2,1,2,1,5,2,4,1,3,1,2,1,0,2,3,2,6,1,2,0,1,0,3,0,1,0,1,0,2,1,1,1,0,0,2,0
3,3,3,3,1,2,3,3,3,3,2,3,2,2,3,4,4,1,1,1,0,0,4,1,1,1,1,1,2,3,3,3,0,0,3,4
2,4,2,3,3,4,3,4,3,3,3,3,2,4,2,3,3,3,0,1,1,0,4,3,0,1,1,0,2,3,2,3,0,0,3,3
3,2,4,4,2,3,3,2,4,3,3,4,4,3,3,2,4,3,1,3,1,2,3,2,1,3,2,2,3,4,3,4,0,0,2,3
2,2,2,1,4,2,2,2,2,1,3,1,3,2,3,2,3,3,5,3,4,3,4,3,5,3,3,2,3,1,3,1,0,0,3,1
3,2,4,2,3,1,5,3,3,1,3,2,3,3,3,0,3,3,4,2,4,3,4,4,5,2,3,3,3,2,4,2,0,0,3,2
4,0,4,1,4,1,103,63,103,69,3,0,5,1,4,0,4,2,6,2,4,2,2,1,4,2,4,2,5,0,3,0,0,0,4,1
4,1,3,0,3,0,0,0,0,0,4,1,4,0,3,1,0,1,3,1,5,1,3,1,5,1,6,0,4,0,4,0,0,0,5,0
5,0,3,1,3,1,95,64,94,70,4,1,4,1,3,0,3,0,3,0,5,2,3,0,3,0,6,1,4,1,5,1,0,0,4,1
3,1,5,0,95,56,95,64,94,70,6,1,4,2,4,1,1,2,0,1,5,2,3,2,3,1,6,2,4,2,3,2,0,0,4,1
4,3,3,3,88,59,89,69,0,0,2,2,4,2,3,2,2,1,5,2,7,1,2,1,3,2,6,2,3,1,5,1,0,0,3,2
4,2,3,2,1,1,89,69,0,0,5,2,4,3,2,4,2,0,2,1,5,2,4,1,2,1,6,1,4,3,3,3,0,0,4,3
2,3,3,2,3,3,0,0,0,0,3,3,2,3,3,3,3,4,3,3,2,3,2,3,4,3,3,3,3,3,2,3,0,0,3,3
4,2,2,4,5,3,79,75,0,0,1,3,1,2,3,1,4,3,5,1,3,1,2,3,4,1,2,1,3,2,4,2,0,0,2,2
2,1,3,1,3,1,79,75,0,0,3,1,2,2,2,2,5,1,5,1,0,0,4,1,4,1,0,0,2,1,2,1,0,0,3,1
2,0,3,1,3,0,0,0,0,0,2,0,4,0,2,0,4,2,3,2,1,0,2,2,2,2,0,1,3,1,2,1,0,0,2,0
3,3,2,1,0,2,0,0,0,0,4,1,5,0,6,3,1,1,1,0,0,1,5,1,3,0,0,0,1,2,2,2,0,0,2,3
3,2,4,3,5,2,68,74,0,0,2,4,1,3,5,5,4,0,1,0,1,0,4,1,0,0,0,0,67,59,3,3,0,0,3,2
1,4,2,3,4,3,5,4,63,72,2,3,2,5,1,5,6,3,2,2,2,0,2,3,0,2,2,0,63,53,2,3,0,0,2,3
3,2,3,2,2,2,1,2,63,72,1,1,3,3,3,2,4,4,2,4,1,3,4,4,3,4,3,3,3,2,3,2,0,0,3,2
3,2,3,2,3,2,3,5,57,66,4,3,4,2,4,1,4,3,5,2,4,3,4,3,5,2,2,3,3,2,3,2,0,0,3,2
3,1,4,1,4,2,4,1,4,0,4,1,2,1,3,1,3,2,6,0,5,3,3,1,5,0,5,3,57,49,4,0,0,0,3,1
5,0,3,1,3,0,4,1,4,1,3,1,5,0,4,2,0,0,3,2,5,0,4,0,5,2,4,0,49,48,4,1,0,0,4,1
4,0,4,0,4,0,4,0,3,2,3,0,2,0,3,1,5,0,2,1,4,0,1,0,3,1,5,1,4,1,4,0,0,0,5,0
3,1,2,0,2,0,47,63,46,69,5,1,5,1,3,3,0,1,2,1,4,2,3,1,3,1,6,1,4,0,3,1,0,0,3,1
4,2,5,2,2,2,0,0,0,0,5,1,4,2,3,0,1,1,2,3,5,2,4,2,2,3,6,2,41,49,4,2,0,0,5,1
